ID,Age,Gender,Education,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Drugs Tested,Legal Drugs,Illegal Drugs
863,1.0,0.0,4.0,0.62967,0.80523,1.06238,-0.45321,-1.78169,1.29221,0.7654,10.0,4.0,6.0
864,0.0,0.0,6.0,0.04257,-0.15487,-0.17779,-0.60633,-0.40581,1.86203,1.2247,16.0,4.0,12.0
865,0.0,0.0,4.0,-1.86962,1.2861,2.15324,0.76096,0.93949,-0.71126,0.07987,8.0,3.0,5.0
866,0.0,0.0,4.0,1.60383,-0.57545,-0.17779,-1.6209,-0.65253,-0.71126,0.7654,15.0,4.0,10.0
867,0.0,1.0,4.0,-0.14882,1.11406,-0.58331,-0.60633,-0.78155,0.88113,0.07987,5.0,3.0,2.0
868,0.0,0.0,4.0,0.41667,-1.09207,0.58331,0.59042,-0.78155,0.19268,-0.21575,14.0,4.0,10.0
869,0.0,1.0,4.0,-0.05188,1.2861,1.43533,0.76096,2.04506,0.52975,1.2247,8.0,4.0,4.0
870,0.0,1.0,4.0,-1.32828,0.32197,0.7233,0.94156,1.63088,-0.71126,0.40148,11.0,4.0,7.0
871,3.0,0.0,5.0,1.60383,-0.69509,0.88309,-0.30172,-1.78169,1.29221,1.92173,16.0,4.0,12.0
872,1.0,0.0,6.0,0.91093,-0.80615,1.06238,-0.45321,1.13407,0.88113,1.92173,17.0,4.0,13.0
873,0.0,0.0,7.0,0.22393,1.58487,0.14143,-1.6209,-1.0145,0.52975,0.40148,12.0,4.0,7.0
874,1.0,1.0,7.0,-0.67825,-0.43999,-0.01928,0.59042,-0.27607,-0.71126,-0.84637,9.0,4.0,5.0
875,0.0,1.0,4.0,1.49158,-1.7625,0.14143,-0.76096,-2.42317,-0.71126,-2.07848,6.0,4.0,2.0
876,1.0,1.0,7.0,0.22393,-1.09207,-0.58331,0.28783,-1.0145,0.52975,-0.21575,11.0,4.0,7.0
877,0.0,1.0,4.0,0.73545,0.32197,1.43533,-0.01729,-0.78155,1.86203,1.92173,13.0,4.0,8.0
878,2.0,0.0,5.0,1.23461,-2.11437,0.7233,-1.92595,-0.40581,2.90161,0.7654,15.0,4.0,11.0
879,1.0,0.0,4.0,-0.92104,0.47617,0.7233,0.43852,-2.18109,1.86203,1.92173,9.0,4.0,5.0
880,0.0,1.0,6.0,-0.58016,1.45421,0.88309,-0.01729,0.12331,0.88113,0.40148,10.0,4.0,6.0
881,1.0,0.0,7.0,1.23461,0.00332,-0.31776,-0.15487,-0.14277,1.29221,0.7654,13.0,4.0,9.0
882,0.0,1.0,0.0,0.62967,-0.15487,0.88309,-0.45321,-1.38502,0.19268,1.92173,16.0,4.0,11.0
883,2.0,0.0,4.0,1.60383,-1.09207,0.29338,-0.60633,-0.78155,1.86203,0.40148,16.0,4.0,11.0
884,1.0,1.0,4.0,-1.1943,1.45421,1.24033,-0.91699,-0.14277,0.52975,1.2247,16.0,4.0,11.0
885,0.0,0.0,4.0,0.04257,1.2861,0.7233,0.28783,-0.65253,0.19268,0.7654,14.0,4.0,10.0
886,0.0,0.0,4.0,1.49158,0.00332,0.29338,0.76096,-0.14277,-0.21712,0.7654,11.0,4.0,6.0
887,1.0,0.0,4.0,1.02119,-2.72827,0.14143,-0.01729,-0.14277,0.19268,0.07987,11.0,4.0,7.0
888,0.0,0.0,6.0,0.41667,-0.43999,0.14143,-0.30172,-0.00665,0.88113,0.40148,9.0,4.0,5.0
889,0.0,0.0,6.0,-0.46725,2.57309,0.7233,1.45039,0.12331,0.19268,1.2247,13.0,3.0,10.0
890,0.0,1.0,4.0,-1.05308,1.45421,1.65653,1.81866,-0.78155,0.19268,-0.52593,10.0,4.0,6.0
891,0.0,1.0,4.0,0.41667,0.80523,1.24033,1.11406,0.58489,-0.71126,0.07987,6.0,3.0,3.0
892,0.0,0.0,4.0,0.13606,0.96248,1.06238,0.59042,0.58489,-0.71126,0.7654,14.0,4.0,9.0
893,1.0,0.0,4.0,-1.55078,2.127,0.88309,-0.01729,0.93949,-0.21712,0.40148,17.0,4.0,12.0
894,1.0,0.0,4.0,0.13606,-0.43999,-1.82919,-2.35413,-0.14277,0.52975,0.7654,10.0,4.0,6.0
895,1.0,0.0,4.0,1.02119,-1.50796,0.29338,-3.00537,-1.5184,1.29221,1.92173,18.0,4.0,13.0
896,1.0,1.0,2.0,3.27393,-2.11437,-0.84732,-1.07533,-2.30408,0.52975,-1.18084,14.0,4.0,9.0
897,0.0,0.0,4.0,-1.43907,-1.7625,-0.01928,-2.35413,-0.27607,0.52975,0.7654,11.0,4.0,6.0
898,0.0,1.0,5.0,-1.86962,-0.30033,0.14143,0.13136,-0.65253,-0.71126,0.07987,11.0,4.0,7.0
899,1.0,0.0,7.0,-0.79151,1.11406,-0.17779,0.13136,0.41594,-0.21712,0.07987,16.0,4.0,11.0
900,1.0,0.0,6.0,1.8399,-0.30033,-0.45174,-0.45321,-1.0145,1.86203,1.92173,6.0,4.0,2.0
901,0.0,1.0,4.0,1.8399,-0.94779,-0.97631,-0.91699,-1.0145,2.90161,1.92173,6.0,4.0,1.0
902,0.0,0.0,6.0,-2.52197,1.74091,-1.55521,-3.46436,-0.14277,0.52975,1.2247,17.0,4.0,13.0
903,0.0,0.0,4.0,0.04257,-0.94779,0.44585,-0.60633,-0.89891,0.52975,1.2247,8.0,4.0,4.0
904,1.0,1.0,7.0,0.22393,-0.69509,0.29338,-0.60633,-1.13788,0.52975,0.40148,16.0,4.0,11.0
905,0.0,0.0,3.0,-0.05188,0.96248,-0.01928,0.43852,-0.65253,0.88113,1.2247,15.0,4.0,11.0
906,2.0,1.0,6.0,1.02119,-0.30033,1.06238,-1.07533,0.41594,-1.37983,-0.84637,7.0,4.0,3.0
907,0.0,0.0,4.0,1.37297,-0.15487,-0.17779,-2.35413,-1.13788,0.88113,0.40148,14.0,4.0,10.0
908,1.0,0.0,5.0,0.41667,0.32197,0.14143,-0.01729,2.04506,-0.71126,-0.52593,12.0,4.0,7.0
909,2.0,0.0,6.0,-1.32828,0.32197,-0.71727,-1.34289,0.41594,0.52975,1.2247,9.0,3.0,6.0
910,0.0,0.0,4.0,-0.24649,0.00332,-0.31776,0.76096,-0.78155,-1.37983,1.92173,13.0,4.0,9.0
911,0.0,0.0,6.0,0.13606,0.63779,-0.01928,-1.34289,-0.00665,0.88113,0.7654,12.0,3.0,9.0
912,1.0,1.0,4.0,1.37297,0.47617,1.06238,-0.91699,-1.78169,1.86203,1.2247,12.0,4.0,8.0
913,0.0,1.0,4.0,2.127,-2.72827,-1.97495,-0.01729,-1.38502,0.52975,-0.84637,12.0,4.0,8.0
914,0.0,0.0,4.0,0.73545,-1.37639,-0.71727,-1.34289,-0.78155,-0.21712,0.7654,7.0,4.0,3.0
915,2.0,0.0,6.0,0.31287,-1.50796,-1.68062,-1.6209,0.7583,-0.71126,0.40148,4.0,2.0,2.0
916,0.0,1.0,4.0,-1.1943,2.32338,1.24033,0.94156,0.93949,0.19268,0.7654,7.0,4.0,3.0
917,1.0,1.0,2.0,2.28554,-2.5383,-0.58331,-2.21844,-3.15735,1.86203,1.2247,13.0,4.0,9.0
918,0.0,0.0,3.0,0.22393,0.00332,-0.01928,-0.45321,0.93949,-0.71126,-0.21575,13.0,4.0,9.0
919,1.0,0.0,1.0,0.41667,-0.15487,-0.17779,-0.15487,-0.52745,0.19268,0.7654,14.0,4.0,10.0
920,0.0,1.0,4.0,1.72012,-1.6334,-0.17779,1.61108,0.41594,0.52975,1.2247,6.0,4.0,2.0
921,0.0,0.0,3.0,0.22393,1.45421,2.15324,-0.30172,-1.0145,1.86203,1.92173,16.0,4.0,12.0
922,2.0,0.0,7.0,-0.24649,-0.30033,-0.71727,-0.76096,0.12331,1.29221,0.07987,10.0,4.0,6.0
923,0.0,0.0,4.0,-1.1943,0.47617,1.06238,-1.34289,0.41594,-0.21712,1.2247,15.0,4.0,10.0
924,0.0,0.0,0.0,0.13606,-0.30033,-0.01928,0.43852,-1.13788,-0.21712,0.40148,15.0,4.0,10.0
925,0.0,0.0,4.0,-1.1943,-1.37639,-0.71727,-1.21213,-1.13788,0.19268,-0.21575,5.0,3.0,2.0
926,1.0,0.0,3.0,1.23461,-1.23177,-2.39883,-1.07533,-0.78155,1.29221,-0.21575,15.0,4.0,10.0
927,0.0,0.0,1.0,1.02119,-1.50796,0.29338,0.13136,-0.89891,0.52975,0.07987,16.0,4.0,11.0
928,0.0,0.0,5.0,-0.79151,1.2861,0.58331,1.11406,-0.65253,-0.21712,0.7654,11.0,4.0,6.0
929,1.0,0.0,4.0,0.22393,-1.23177,0.88309,-0.76096,-0.27607,-0.21712,0.7654,13.0,4.0,8.0
930,1.0,0.0,4.0,-0.58016,1.45421,1.65653,1.61108,0.58489,0.19268,1.2247,10.0,4.0,6.0
931,0.0,1.0,4.0,-0.24649,0.96248,0.7233,0.28783,-0.27607,0.52975,0.07987,12.0,4.0,7.0
932,2.0,0.0,1.0,-0.67825,-0.69509,-0.58331,0.13136,-0.65253,-1.37983,-0.84637,11.0,4.0,7.0
933,1.0,1.0,6.0,0.73545,-0.69509,1.24033,0.94156,0.41594,0.52975,0.7654,14.0,4.0,10.0
934,0.0,1.0,2.0,1.13281,-1.92173,-0.01928,1.11406,-0.78155,-0.21712,1.92173,16.0,4.0,11.0
935,0.0,1.0,6.0,-0.24649,0.00332,1.06238,0.59042,2.04506,-0.71126,-0.52593,4.0,3.0,1.0
936,0.0,1.0,4.0,-1.32828,1.11406,1.24033,0.28783,-0.78155,1.86203,1.92173,18.0,4.0,13.0
937,0.0,1.0,4.0,2.28554,-0.69509,0.29338,0.13136,-0.78155,0.52975,0.7654,11.0,4.0,7.0
938,0.0,0.0,5.0,0.41667,1.2861,1.06238,-0.01729,-0.40581,0.52975,0.07987,15.0,4.0,11.0
939,0.0,0.0,4.0,-0.05188,0.32197,0.58331,0.59042,-0.89891,0.88113,1.2247,11.0,4.0,7.0
940,0.0,1.0,6.0,0.31287,0.32197,-0.01928,-0.60633,0.7583,-0.71126,0.40148,11.0,4.0,7.0
941,0.0,0.0,4.0,0.41667,-0.43999,1.06238,-1.47955,-0.14277,-0.21712,0.7654,8.0,4.0,4.0
942,1.0,1.0,3.0,0.91093,1.2861,1.06238,-0.76096,1.46191,0.19268,0.40148,14.0,4.0,9.0
943,1.0,0.0,5.0,-0.46725,2.32338,2.44904,1.2861,1.30612,-0.21712,0.40148,15.0,4.0,10.0
944,0.0,1.0,4.0,1.60383,-0.80615,0.58331,0.43852,-1.13788,0.88113,0.7654,12.0,3.0,9.0
945,1.0,1.0,7.0,1.02119,-0.30033,0.44585,0.76096,-1.25773,1.29221,0.7654,14.0,4.0,10.0
946,0.0,1.0,4.0,-0.34799,-1.09207,-0.58331,1.45039,-0.89891,-0.71126,-1.54858,6.0,4.0,2.0
947,0.0,0.0,3.0,-0.67825,-0.30033,-1.11902,-0.76096,-1.5184,0.88113,-0.21575,14.0,4.0,9.0
948,1.0,0.0,5.0,2.127,-1.37639,0.14143,-0.30172,-1.64101,1.29221,-0.21575,13.0,3.0,10.0
949,1.0,1.0,3.0,0.41667,0.00332,-2.39883,-0.30172,0.7583,-1.37983,-2.07848,8.0,3.0,4.0
950,2.0,0.0,5.0,1.60383,-1.7625,-0.01928,0.13136,-1.5184,0.88113,-0.52593,12.0,4.0,8.0
951,0.0,1.0,6.0,0.62967,0.00332,0.44585,-0.45321,-0.65253,-0.21712,0.40148,15.0,4.0,10.0
952,0.0,1.0,4.0,-1.1943,0.32197,1.88511,0.59042,-0.14277,2.90161,1.92173,11.0,4.0,7.0
953,0.0,0.0,4.0,0.41667,0.16767,0.29338,-0.30172,-0.27607,1.86203,0.7654,14.0,4.0,10.0
954,1.0,1.0,6.0,1.02119,-0.94779,-0.01928,-0.30172,-1.64101,0.52975,0.7654,7.0,4.0,2.0
955,0.0,0.0,4.0,1.37297,-0.80615,-0.31776,-0.15487,-0.78155,-0.71126,-1.18084,5.0,3.0,2.0
956,0.0,0.0,5.0,1.8399,-0.57545,-0.01928,-1.47955,-2.90161,1.86203,1.2247,16.0,4.0,11.0
957,3.0,0.0,6.0,-1.1943,-0.57545,-0.58331,0.13136,0.41594,-0.71126,-0.84637,13.0,3.0,10.0
958,2.0,0.0,5.0,-1.43907,-0.30033,0.14143,1.2861,1.30612,-0.71126,-1.18084,12.0,4.0,8.0
959,0.0,0.0,4.0,-0.24649,1.58487,-0.01928,-1.21213,2.04506,-0.21712,0.7654,5.0,4.0,1.0
960,0.0,1.0,6.0,0.04257,0.16767,1.43533,1.11406,-0.65253,0.52975,-0.52593,6.0,4.0,2.0
961,3.0,1.0,4.0,-0.05188,-0.69509,0.7233,2.03972,-0.40581,-0.21712,-0.21575,14.0,4.0,10.0
962,0.0,0.0,5.0,0.31287,0.96248,1.06238,0.28783,-0.27607,1.86203,1.92173,12.0,4.0,8.0
963,1.0,0.0,4.0,-0.34799,0.32197,1.88511,0.76096,-1.13788,0.88113,0.40148,13.0,4.0,9.0
964,2.0,0.0,4.0,0.62967,-1.92173,-0.01928,0.13136,-0.00665,0.19268,1.2247,16.0,4.0,11.0
965,0.0,0.0,4.0,-0.92104,1.2861,-0.45174,0.76096,0.25953,-0.21712,0.40148,10.0,4.0,6.0
966,1.0,1.0,7.0,-1.1943,0.00332,0.7233,0.43852,-0.27607,0.19268,0.40148,13.0,4.0,9.0
967,0.0,0.0,7.0,-0.92104,1.11406,-0.01928,0.28783,0.41594,0.19268,1.2247,15.0,4.0,10.0
968,0.0,1.0,4.0,-0.58016,0.32197,0.58331,1.11406,0.25953,-0.71126,-0.52593,11.0,4.0,6.0
969,0.0,1.0,4.0,-0.24649,0.16767,1.88511,1.45039,-0.40581,1.29221,1.2247,12.0,4.0,7.0
970,0.0,0.0,4.0,-1.55078,1.2861,1.06238,-1.47955,0.93949,-0.21712,0.7654,8.0,4.0,4.0
971,4.0,0.0,8.0,-1.86962,1.2861,0.58331,1.11406,0.7583,0.52975,0.07987,15.0,4.0,10.0
972,2.0,1.0,6.0,0.22393,0.00332,-0.17779,-0.60633,-0.52745,0.88113,0.7654,12.0,4.0,8.0
973,1.0,0.0,4.0,0.41667,-1.6334,0.58331,-1.07533,0.93949,-0.21712,0.40148,12.0,4.0,8.0
974,0.0,0.0,4.0,1.49158,-1.23177,-1.11902,0.13136,-0.52745,-0.71126,0.40148,12.0,4.0,8.0
975,0.0,0.0,4.0,-1.86962,2.127,1.24033,1.45039,0.58489,-0.71126,1.92173,10.0,4.0,6.0
976,0.0,0.0,4.0,1.23461,0.00332,1.06238,-1.21213,-0.78155,0.52975,1.92173,8.0,4.0,4.0
977,5.0,0.0,7.0,-2.21844,0.00332,0.58331,0.76096,0.7583,0.52975,-0.52593,8.0,4.0,4.0
978,0.0,0.0,4.0,-0.58016,1.11406,0.7233,0.59042,-0.00665,-0.21712,-0.52593,9.0,2.0,7.0
979,2.0,1.0,7.0,-0.58016,1.45421,-1.27553,1.61108,-0.40581,1.29221,1.2247,13.0,4.0,9.0
980,3.0,1.0,4.0,1.23461,-1.09207,-0.45174,-0.15487,0.7583,-0.71126,-0.21575,12.0,4.0,8.0
981,1.0,1.0,8.0,0.62967,0.16767,0.7233,-0.60633,-0.27607,-0.71126,-0.84637,17.0,4.0,12.0
982,0.0,0.0,4.0,0.41667,-0.15487,0.14143,-0.76096,0.41594,-0.21712,0.07987,13.0,4.0,8.0
983,0.0,0.0,4.0,1.02119,1.11406,-1.11902,-0.91699,-1.0145,0.88113,1.2247,13.0,4.0,8.0
984,1.0,1.0,6.0,0.62967,-0.15487,1.88511,-1.772,1.13407,0.52975,1.2247,15.0,4.0,10.0
985,0.0,0.0,4.0,-0.14882,-0.15487,1.24033,0.94156,-0.14277,0.88113,1.92173,14.0,4.0,9.0
986,0.0,0.0,4.0,-0.14882,0.32197,1.24033,-0.45321,-0.89891,0.52975,1.2247,11.0,4.0,7.0
987,0.0,0.0,5.0,0.73545,-0.80615,-0.71727,-0.45321,0.25953,0.88113,0.07987,13.0,3.0,10.0
988,1.0,0.0,4.0,1.72012,0.63779,0.44585,-1.34289,-2.18109,1.29221,1.2247,13.0,4.0,9.0
989,0.0,0.0,4.0,1.02119,-1.50796,0.44585,-0.01729,-0.89891,-0.71126,0.07987,11.0,4.0,7.0
990,1.0,0.0,6.0,-0.79151,0.00332,0.14143,-1.07533,-0.27607,1.29221,1.2247,17.0,4.0,12.0
991,0.0,0.0,4.0,1.72012,-0.57545,1.65653,0.13136,-0.40581,0.88113,1.2247,16.0,4.0,11.0
992,0.0,0.0,4.0,0.31287,1.74091,0.29338,-0.76096,-1.78169,1.86203,1.92173,13.0,4.0,9.0
993,4.0,0.0,5.0,-0.79151,0.32197,0.58331,0.13136,-0.00665,-0.21712,-0.21575,13.0,4.0,8.0
994,1.0,0.0,6.0,-1.1943,0.80523,1.43533,2.23427,1.13407,-0.21712,0.40148,14.0,4.0,10.0
995,0.0,0.0,4.0,0.52135,0.80523,0.7233,0.94156,-0.78155,0.52975,1.2247,16.0,4.0,11.0
996,0.0,0.0,7.0,-0.79151,-0.30033,-0.31776,-0.91699,-0.14277,0.52975,0.7654,11.0,4.0,7.0
997,0.0,0.0,7.0,-0.79151,0.96248,-0.45174,0.43852,0.7583,0.88113,0.7654,15.0,4.0,10.0
998,1.0,0.0,7.0,1.13281,-0.30033,0.88309,-0.60633,0.93949,-0.21712,0.07987,10.0,4.0,6.0
999,1.0,1.0,8.0,-1.05308,0.80523,-0.31776,-0.15487,0.93949,-0.21712,-0.52593,10.0,4.0,6.0
1000,0.0,0.0,4.0,-0.67825,0.47617,-0.17779,0.13136,1.46191,-0.71126,-1.18084,16.0,4.0,12.0
1001,0.0,0.0,1.0,1.23461,-1.09207,-0.31776,-0.15487,-0.65253,1.29221,0.7654,7.0,3.0,4.0
1002,0.0,0.0,4.0,-0.05188,0.96248,-1.27553,-2.35413,-0.89891,1.29221,1.92173,14.0,4.0,10.0
1003,3.0,1.0,4.0,-0.34799,0.16767,0.14143,0.43852,0.7583,-1.37983,-1.18084,8.0,4.0,4.0
1004,0.0,0.0,4.0,2.127,-1.7625,-0.31776,-1.47955,0.25953,-1.37983,-0.52593,7.0,4.0,3.0
1005,0.0,0.0,3.0,1.8399,-2.21069,-1.11902,-0.45321,-3.46436,-0.21712,-1.18084,10.0,4.0,5.0
1006,0.0,0.0,3.0,0.82562,-1.50796,-1.82919,-0.01729,-1.64101,1.29221,1.2247,11.0,4.0,6.0
1007,0.0,1.0,3.0,1.8399,-0.94779,0.88309,0.13136,-0.89891,-0.71126,-0.52593,5.0,3.0,1.0
1008,0.0,0.0,4.0,-0.05188,0.16767,1.65653,0.94156,-0.00665,0.19268,0.40148,8.0,4.0,4.0
1009,3.0,0.0,7.0,0.62967,-1.23177,-0.58331,-0.45321,-1.13788,-0.21712,-0.21575,14.0,4.0,9.0
1010,0.0,1.0,3.0,1.23461,0.96248,0.44585,-0.30172,-0.27607,0.52975,0.40148,10.0,4.0,6.0
1011,3.0,0.0,6.0,-0.67825,0.00332,-0.01928,-0.01729,0.41594,-2.55524,-0.52593,7.0,4.0,3.0
1012,0.0,1.0,4.0,-0.58016,1.45421,1.88511,1.2861,-0.78155,0.19268,1.92173,9.0,4.0,5.0
1013,1.0,0.0,4.0,1.8399,-1.23177,0.44585,-0.76096,-1.38502,0.19268,-1.18084,15.0,4.0,10.0
1014,0.0,0.0,4.0,0.62967,0.32197,0.14143,0.13136,-0.14277,0.19268,0.7654,14.0,4.0,10.0
1015,1.0,0.0,4.0,-0.79151,2.127,0.88309,0.43852,-0.65253,1.86203,1.92173,16.0,4.0,12.0
1016,3.0,0.0,6.0,-1.1943,0.63779,2.44904,0.76096,1.30612,-1.37983,0.07987,16.0,4.0,12.0
1017,0.0,0.0,5.0,-2.21844,2.57309,1.88511,0.13136,1.63088,0.19268,0.7654,6.0,4.0,2.0
1018,1.0,0.0,4.0,0.31287,-2.5383,-0.84732,-1.6209,-2.57309,0.88113,0.07987,16.0,4.0,12.0
1019,0.0,1.0,3.0,-0.34799,-1.23177,-0.97631,0.43852,1.13407,-0.71126,-2.07848,7.0,4.0,3.0
1020,1.0,0.0,3.0,0.22393,1.58487,0.29338,-1.47955,-0.00665,-0.21712,0.7654,13.0,2.0,10.0
1021,2.0,1.0,4.0,0.91093,-1.37639,-1.42424,-0.45321,-0.78155,0.19268,-2.07848,9.0,4.0,5.0
1022,0.0,0.0,6.0,0.13606,-0.94779,1.06238,-1.92595,0.7583,-0.21712,-0.52593,11.0,4.0,6.0
1023,0.0,1.0,4.0,2.127,-2.72827,-1.11902,-0.45321,-2.42317,-0.71126,-0.84637,5.0,4.0,1.0
1024,0.0,0.0,3.0,1.37297,-0.15487,1.65653,-0.91699,-0.40581,-0.21712,0.07987,8.0,4.0,4.0
1025,0.0,0.0,4.0,-0.67825,-0.30033,1.06238,-1.07533,-2.42317,1.29221,0.7654,8.0,4.0,4.0
1026,0.0,1.0,3.0,0.31287,-1.09207,0.44585,0.59042,-0.65253,0.88113,0.07987,13.0,4.0,8.0
1027,0.0,1.0,6.0,-1.1943,-0.94779,-0.71727,-0.30172,-0.40581,-0.21712,-0.52593,6.0,4.0,2.0
1028,3.0,0.0,8.0,0.13606,0.32197,0.44585,-0.91699,-0.00665,0.19268,0.40148,12.0,3.0,8.0
1029,2.0,1.0,6.0,0.62967,0.32197,-0.45174,-0.01729,0.58489,1.29221,1.2247,16.0,4.0,11.0
1030,0.0,1.0,7.0,-0.34799,0.80523,0.58331,0.59042,1.30612,-0.21712,1.92173,12.0,4.0,7.0
1031,0.0,1.0,6.0,0.52135,-0.94779,-0.84732,-1.07533,-0.40581,-0.21712,0.40148,14.0,4.0,9.0
1032,0.0,0.0,4.0,-0.67825,0.32197,0.58331,1.11406,-0.00665,0.19268,0.7654,7.0,4.0,3.0
1033,1.0,0.0,4.0,0.22393,-1.37639,-0.17779,-1.07533,-1.38502,1.29221,0.40148,17.0,4.0,12.0
1034,0.0,0.0,4.0,0.22393,-0.69509,0.14143,-0.60633,-0.27607,0.19268,0.40148,10.0,4.0,6.0
1035,0.0,1.0,4.0,1.23461,-0.57545,0.44585,-0.60633,-1.0145,0.52975,1.92173,11.0,4.0,6.0
1036,0.0,0.0,5.0,0.52135,0.47617,1.88511,-0.01729,-0.52745,0.52975,0.7654,11.0,4.0,7.0
1037,0.0,1.0,4.0,0.52135,0.80523,0.88309,-0.15487,-0.27607,1.29221,1.2247,16.0,4.0,11.0
1038,1.0,0.0,4.0,-2.05048,0.47617,0.58331,0.59042,0.7583,-1.37983,-0.84637,10.0,4.0,5.0
1039,2.0,1.0,7.0,1.23461,-1.50796,-0.01928,2.75696,-0.78155,-0.21712,-2.07848,6.0,3.0,3.0
1040,0.0,1.0,4.0,0.22393,-0.80615,0.7233,2.23427,1.13407,0.52975,1.2247,8.0,4.0,3.0
1041,0.0,0.0,4.0,0.73545,-0.15487,0.58331,-0.76096,0.41594,-0.71126,0.07987,12.0,4.0,7.0
1042,2.0,1.0,7.0,0.62967,-0.15487,-1.97495,-0.15487,-1.0145,0.88113,0.40148,12.0,4.0,7.0
1043,2.0,0.0,6.0,0.22393,-2.11437,-2.09015,-1.34289,-1.38502,1.86203,0.7654,4.0,3.0,1.0
1044,1.0,0.0,4.0,1.02119,-0.57545,0.14143,0.94156,-0.52745,0.88113,-0.21575,15.0,4.0,11.0
1045,1.0,1.0,7.0,0.91093,-0.43999,-1.42424,0.76096,-0.65253,-1.37983,-0.52593,5.0,3.0,2.0
1046,0.0,0.0,4.0,0.73545,1.2861,1.43533,0.94156,-0.89891,1.29221,1.2247,11.0,4.0,7.0
1047,1.0,1.0,7.0,1.37297,1.2861,1.88511,-2.5383,-1.25773,1.29221,1.2247,13.0,3.0,9.0
1048,0.0,0.0,4.0,1.23461,-1.23177,0.44585,-0.01729,0.25953,-1.37983,-1.54858,14.0,4.0,9.0
1049,0.0,0.0,7.0,-1.43907,2.57309,0.44585,-0.76096,0.58489,0.88113,1.92173,8.0,4.0,4.0
1050,0.0,0.0,5.0,-1.1943,0.63779,-0.01928,0.28783,-0.52745,-0.21712,-0.52593,5.0,4.0,1.0
1051,0.0,1.0,4.0,1.02119,0.47617,1.43533,1.61108,-0.65253,0.88113,0.7654,14.0,4.0,9.0
1052,1.0,0.0,8.0,-1.55078,-0.15487,0.7233,-1.92595,0.25953,0.19268,1.2247,12.0,4.0,7.0
1053,0.0,0.0,4.0,-0.67825,-0.43999,-0.97631,-0.30172,-0.27607,-0.21712,-0.21575,11.0,4.0,6.0
1054,0.0,0.0,3.0,1.23461,-0.57545,-1.55521,-1.92595,-2.04506,1.29221,1.92173,14.0,4.0,10.0
1055,0.0,1.0,4.0,0.41667,-0.57545,0.44585,-0.30172,-0.40581,-0.21712,-0.21575,11.0,4.0,7.0
1056,1.0,0.0,1.0,-0.79151,1.2861,1.65653,-0.60633,0.58489,0.19268,0.40148,15.0,4.0,10.0
1057,1.0,1.0,4.0,0.22393,-0.15487,0.7233,0.59042,1.46191,-1.37983,-1.18084,15.0,4.0,10.0
1058,2.0,1.0,3.0,0.31287,-1.23177,-1.11902,-1.772,-1.38502,0.19268,0.40148,13.0,4.0,8.0
1059,0.0,0.0,6.0,0.73545,-1.09207,-1.27553,-0.45321,-0.40581,0.52975,0.40148,8.0,3.0,5.0
1060,0.0,0.0,4.0,-0.58016,-0.15487,0.7233,0.94156,-0.27607,-0.71126,0.40148,9.0,4.0,5.0
1061,3.0,1.0,7.0,-0.58016,0.00332,1.65653,0.59042,0.93949,-1.37983,-0.52593,11.0,4.0,7.0
1062,0.0,1.0,3.0,-0.24649,0.63779,-1.42424,0.13136,0.7583,1.29221,0.07987,3.0,3.0,0.0
1063,0.0,1.0,6.0,1.23461,1.93886,1.65653,-0.15487,-0.52745,1.29221,1.2247,7.0,3.0,4.0
1064,1.0,0.0,4.0,-1.69163,-0.15487,0.88309,-1.47955,0.41594,-0.21712,0.07987,13.0,4.0,8.0
1065,1.0,0.0,7.0,-0.67825,0.63779,1.65653,0.59042,0.58489,-0.21712,1.2247,14.0,4.0,9.0
1066,0.0,0.0,4.0,-3.15735,0.47617,1.24033,1.11406,-1.13788,0.88113,0.7654,7.0,4.0,3.0
1067,2.0,1.0,2.0,1.23461,-0.69509,0.58331,0.28783,1.63088,-1.37983,-1.54858,5.0,4.0,1.0
1068,2.0,0.0,6.0,-0.58016,-0.69509,-2.39883,-0.30172,-0.27607,-2.55524,-1.18084,4.0,3.0,1.0
1069,0.0,0.0,3.0,-1.69163,0.96248,-0.01928,-0.01729,-0.89891,0.88113,0.07987,6.0,4.0,2.0
1070,1.0,1.0,8.0,-0.92104,0.00332,1.06238,2.03972,2.04506,-1.37983,-0.21575,5.0,4.0,1.0
1071,1.0,1.0,7.0,-0.05188,-1.37639,-0.45174,-0.15487,1.30612,-0.21712,-1.18084,4.0,3.0,1.0
1072,0.0,0.0,7.0,0.41667,0.00332,0.29338,-0.60633,0.12331,0.88113,0.07987,5.0,3.0,2.0
1073,0.0,0.0,4.0,-0.46725,-0.43999,1.06238,0.13136,-1.38502,-0.21712,0.7654,10.0,4.0,5.0
1074,0.0,1.0,7.0,1.60383,-1.50796,-0.17779,0.28783,-0.40581,-0.71126,-1.54858,3.0,3.0,0.0
1075,2.0,1.0,8.0,-0.67825,0.32197,-0.01928,-0.30172,1.46191,-1.37983,-1.54858,3.0,3.0,0.0
1076,2.0,0.0,3.0,0.31287,-0.69509,-0.45174,-0.45321,-0.14277,0.19268,0.7654,6.0,4.0,2.0
1077,0.0,0.0,2.0,-0.92104,-0.57545,0.7233,1.2861,-0.27607,-0.71126,-0.21575,6.0,3.0,3.0
